pdv_anonimizado,codigo_barras_sku,first_date,last_date,history_days,fill_rate,fill_rate_last_30,fill_rate_last_90,fill_rate_last_120,total_sales,mean_sales,days_since_last_sale,global_max_date,series_class
1,7891149108756,2023-02-18,2024-12-09,661,0.38,0.2,0.222,0.225,557.0,0.84,1,2024-12-10,C
1,7891149108763,2023-02-26,2024-09-28,581,0.045,0.133,0.089,0.067,30.0,0.05,73,2024-12-10,D
1,7891149109005,2023-02-19,2024-08-30,559,0.54,0.533,0.333,0.333,1142.0,2.04,102,2024-12-10,D
1,7891149109722,2022-12-03,2023-06-17,197,0.122,0.167,0.111,0.117,53.0,0.27,542,2024-12-10,D
1,7891149109746,2022-12-01,2023-11-21,356,0.902,0.233,0.7,0.75,8025.0,22.54,385,2024-12-10,D
1,7891149109753,2022-12-01,2023-11-03,338,0.645,0.2,0.333,0.375,854.0,2.53,403,2024-12-10,D
1,7891149200504,2022-12-01,2024-12-10,741,0.989,1.0,1.0,1.0,57726.0,77.9,0,2024-12-10,A
1,7891149201006,2022-12-01,2024-12-08,739,0.668,0.7,0.644,0.633,5562.0,7.53,2,2024-12-10,B
1,7891149210305,2022-12-01,2023-08-06,249,0.57,0.633,0.7,0.708,411.0,1.65,492,2024-12-10,D
1,7891149210343,2022-12-02,2023-08-06,248,0.036,0.1,0.033,0.042,11.0,0.04,492,2024-12-10,D
1,7891149210503,2022-12-02,2024-11-13,713,0.788,0.933,0.733,0.725,2956.0,4.15,27,2024-12-10,B
1,7891149440603,2022-12-01,2024-12-04,735,0.569,0.333,0.644,0.717,1400.0,1.9,6,2024-12-10,C
1,7891149440801,2022-12-01,2024-12-09,740,0.892,0.267,0.756,0.817,9535.0,12.89,1,2024-12-10,C
1,7891149840915,2022-12-01,2023-07-31,243,0.918,0.9,0.967,0.95,3306.0,13.6,498,2024-12-10,D
1,7891149840922,2022-12-01,2023-07-27,239,0.464,0.2,0.422,0.442,259.0,1.08,502,2024-12-10,D
1,7891149841011,2022-12-02,2024-12-07,737,0.726,0.5,0.544,0.533,2504.0,3.4,3,2024-12-10,B
1,7891991000178,2022-12-01,2024-12-08,739,0.725,0.9,0.778,0.758,19614.0,26.54,2,2024-12-10,B
1,7891991000727,2022-12-01,2024-12-09,740,0.954,0.967,0.978,0.983,7243.0,9.79,1,2024-12-10,A
1,7891991000796,2022-12-01,2024-12-09,740,0.989,1.0,1.0,1.0,82697.0,111.75,1,2024-12-10,A
1,7891991000819,2023-09-16,2024-12-09,451,0.776,0.967,0.9,0.892,1527.0,3.39,1,2024-12-10,B
1,7891991000826,2022-12-01,2024-12-10,741,0.939,1.0,0.789,0.842,6164.0,8.32,0,2024-12-10,A
1,7891991000833,2023-09-16,2024-12-09,451,0.854,0.9,0.856,0.842,1589.0,3.52,1,2024-12-10,A
1,7891991000840,2022-12-01,2024-12-09,740,0.934,0.7,0.9,0.917,12927.0,17.47,1,2024-12-10,A
1,7891991000888,2022-12-01,2024-11-08,709,0.92,1.0,0.978,0.958,14606.0,20.6,32,2024-12-10,D
1,7891991001342,2022-12-01,2024-12-09,740,0.992,1.0,1.0,1.0,16299.0,22.03,1,2024-12-10,A
1,7891991001359,2022-12-01,2024-12-09,740,0.541,0.867,0.844,0.85,1020.0,1.38,1,2024-12-10,B
1,7891991001373,2022-12-02,2024-12-03,733,0.922,1.0,1.0,0.842,9603.0,13.1,7,2024-12-10,A
1,7891991001380,2022-12-19,2024-11-28,711,0.418,0.7,0.689,0.733,667.0,0.94,12,2024-12-10,C
1,7891991002141,2022-12-02,2024-12-01,731,0.357,0.3,0.267,0.275,430.0,0.59,9,2024-12-10,C
1,7891991002189,2022-12-09,2023-08-19,254,0.012,0.033,0.011,0.017,3.0,0.01,479,2024-12-10,D
1,7891991002202,2024-07-07,2024-11-06,123,0.065,0.1,0.078,0.058,9.0,0.07,34,2024-12-10,D
1,7891991002240,2024-08-08,2024-12-08,123,0.154,0.133,0.156,0.15,22.0,0.18,2,2024-12-10,C
1,7891991002288,2023-01-05,2024-07-02,545,0.02,0.033,0.022,0.017,11.0,0.02,161,2024-12-10,D
1,7891991002301,2024-07-02,2024-12-07,159,0.088,0.1,0.089,0.092,14.0,0.09,3,2024-12-10,C
1,7891991002509,2024-07-28,2024-11-02,98,0.204,0.3,0.2,0.204,23.0,0.23,38,2024-12-10,D
1,7891991002561,2022-12-01,2024-12-09,740,0.968,0.967,0.978,0.983,19460.0,26.3,1,2024-12-10,A
1,7891991002646,2022-12-01,2024-12-09,740,0.674,0.967,0.889,0.758,2457.0,3.32,1,2024-12-10,B
1,7891991002684,2022-12-01,2024-12-09,740,0.631,1.0,0.7,0.575,2812.0,3.8,1,2024-12-10,B
1,7891991003438,2024-02-28,2024-11-17,264,0.038,0.267,0.089,0.067,129.0,0.49,23,2024-12-10,C
1,7891991005258,2023-08-26,2023-12-30,127,0.063,0.1,0.067,0.058,168.0,1.32,346,2024-12-10,D
1,7891991006088,2022-12-05,2024-08-17,622,0.092,0.033,0.022,0.017,459.0,0.74,115,2024-12-10,D
1,7891991006125,2023-12-29,2023-12-30,2,1.0,1.0,1.0,1.0,2.0,1.0,346,2024-12-10,D
1,7891991008655,2022-12-02,2023-04-15,135,0.237,0.067,0.144,0.208,97.0,0.72,605,2024-12-10,D
1,7891991008761,2022-12-16,2024-12-09,725,0.935,1.0,1.0,1.0,6127.0,8.45,1,2024-12-10,A
1,7891991008785,2022-12-07,2024-11-25,720,0.831,0.967,0.967,0.892,4361.0,6.06,15,2024-12-10,A
1,7891991009584,2022-12-10,2024-12-07,729,0.309,0.433,0.389,0.375,1689.0,2.32,3,2024-12-10,C
1,7891991010023,2022-12-01,2024-12-09,740,0.982,0.933,0.967,0.975,37949.0,51.28,1,2024-12-10,A
1,7891991010030,2022-12-07,2024-09-11,645,0.096,0.033,0.067,0.067,77.0,0.12,90,2024-12-10,D
1,7891991010047,2023-09-23,2024-10-01,375,0.088,0.167,0.056,0.05,79.0,0.21,70,2024-12-10,D
1,7891991010153,2022-12-02,2023-10-07,310,0.661,0.8,0.378,0.508,2338.0,7.54,430,2024-12-10,D
1,7891991010481,2022-12-01,2024-12-09,740,0.988,1.0,1.0,1.0,29103.0,39.33,1,2024-12-10,A
1,7891991010542,2022-12-02,2024-08-20,628,0.631,0.533,0.533,0.575,1753.0,2.79,112,2024-12-10,D
1,7891991011877,2022-12-01,2023-11-01,336,0.417,0.2,0.367,0.375,1495.0,4.45,405,2024-12-10,D
1,7891991012096,2023-02-12,2023-04-07,55,0.055,0.033,0.055,0.055,9.0,0.16,613,2024-12-10,D
1,7891991012522,2023-02-18,2023-02-18,1,1.0,1.0,1.0,1.0,2.0,2.0,661,2024-12-10,D
1,7891991012867,2022-12-01,2024-12-08,739,0.505,0.433,0.478,0.458,2539.0,3.44,2,2024-12-10,C
1,7891991013772,2022-12-01,2024-12-08,739,0.697,0.667,0.644,0.675,13808.0,18.68,2,2024-12-10,B
1,7891991014236,2022-12-08,2024-02-17,437,0.618,0.833,0.722,0.733,2232.0,5.11,297,2024-12-10,D
1,7891991014243,2022-12-01,2024-02-07,434,0.187,0.067,0.144,0.125,145.0,0.33,307,2024-12-10,D
1,7891991014670,2022-12-01,2024-12-08,739,0.916,0.933,0.944,0.917,7364.0,9.96,2,2024-12-10,A
1,7891991014717,2022-12-04,2024-12-08,736,0.291,0.2,0.167,0.208,895.0,1.22,2,2024-12-10,C
1,7891991014724,2022-12-08,2024-06-28,569,0.053,0.033,0.056,0.05,47.0,0.08,165,2024-12-10,D
1,7891991014762,2022-12-01,2024-12-08,739,0.89,1.0,0.833,0.858,10799.0,14.61,2,2024-12-10,A
1,7891991014779,2022-12-02,2024-11-25,725,0.422,0.167,0.211,0.208,947.0,1.31,15,2024-12-10,C
1,7891991014809,2022-12-01,2023-10-14,318,0.39,0.433,0.411,0.4,779.0,2.45,423,2024-12-10,D
1,7891991014816,2022-12-01,2023-10-07,311,0.17,0.1,0.122,0.108,154.0,0.5,430,2024-12-10,D
1,7891991014861,2022-12-01,2024-08-22,631,0.873,0.933,0.967,0.958,4910.0,7.78,110,2024-12-10,D
1,7891991014908,2022-12-01,2024-12-10,741,0.976,1.0,1.0,1.0,44644.0,60.25,0,2024-12-10,A
1,7891991014984,2022-12-01,2024-12-06,737,0.688,0.8,0.8,0.633,9390.0,12.74,4,2024-12-10,B
1,7891991015462,2022-12-01,2024-12-09,740,0.828,0.933,0.667,0.7,6901.0,9.33,1,2024-12-10,A
1,7891991015486,2022-12-01,2024-12-08,739,0.468,0.5,0.311,0.258,879.0,1.19,2,2024-12-10,C
1,7891991015493,2022-12-01,2024-12-09,740,0.946,0.967,0.989,0.967,19058.0,25.75,1,2024-12-10,A
1,7891991015868,2022-12-01,2024-11-27,728,0.628,0.867,0.433,0.325,3233.0,4.44,13,2024-12-10,B
1,7891991015929,2022-12-05,2023-10-04,304,0.572,0.733,0.5,0.592,1305.0,4.29,433,2024-12-10,D
1,7891991016001,2022-12-01,2024-12-09,740,0.789,0.933,0.867,0.792,3284.0,4.44,1,2024-12-10,B
1,7891991016124,2022-12-01,2024-11-29,730,0.878,0.633,0.878,0.908,27933.0,38.26,11,2024-12-10,B
1,7891991016223,2022-12-02,2024-12-09,739,0.834,0.9,0.844,0.85,9157.0,12.39,1,2024-12-10,A
1,7891991016230,2022-12-01,2024-12-08,739,0.467,0.567,0.622,0.617,1171.0,1.58,2,2024-12-10,C
1,7891991100830,2022-12-31,2024-10-19,659,0.009,0.033,0.022,0.017,8.0,0.01,52,2024-12-10,D
1,7891991294263,2022-12-02,2024-12-03,733,0.419,0.3,0.2,0.2,1912.0,2.61,7,2024-12-10,C
1,7891991294270,2022-12-01,2024-11-07,708,0.116,0.1,0.089,0.075,109.0,0.15,33,2024-12-10,D
1,7891991294942,2022-12-01,2024-12-09,740,0.969,0.8,0.922,0.933,20275.0,27.4,1,2024-12-10,A
1,7891991294959,2022-12-01,2024-12-09,740,0.836,0.767,0.789,0.783,2627.0,3.55,1,2024-12-10,A
1,7891991295055,2023-06-29,2024-12-08,529,0.885,0.967,0.878,0.825,7711.0,14.58,2,2024-12-10,A
1,7891991295062,2023-07-06,2024-12-08,522,0.272,0.367,0.367,0.317,259.0,0.5,2,2024-12-10,C
1,7891991295086,2022-12-01,2024-12-09,740,0.393,0.433,0.322,0.317,2024.0,2.74,1,2024-12-10,C
1,7891991295093,2022-12-04,2024-11-26,724,0.2,0.167,0.178,0.167,303.0,0.42,14,2024-12-10,C
1,7891991295109,2022-12-01,2023-08-12,255,0.561,0.4,0.422,0.442,919.0,3.6,486,2024-12-10,D
1,7891991295116,2022-12-04,2024-05-23,537,0.168,0.2,0.133,0.142,272.0,0.51,201,2024-12-10,D
1,7891991295185,2022-12-02,2024-12-05,735,0.505,0.4,0.444,0.475,6877.0,9.36,5,2024-12-10,C
1,7891991295239,2022-12-22,2022-12-22,1,1.0,1.0,1.0,1.0,1.0,1.0,719,2024-12-10,D
1,7891991296342,2022-12-01,2024-12-10,741,0.862,0.9,0.956,0.967,3777.0,5.1,0,2024-12-10,A
1,7891991296441,2022-12-08,2023-09-29,296,0.514,0.567,0.5,0.517,891.0,3.01,438,2024-12-10,D
1,7891991296458,2022-12-08,2023-09-24,291,0.192,0.233,0.178,0.142,102.0,0.35,443,2024-12-10,D
1,7891991297172,2022-12-01,2024-12-10,741,0.837,1.0,1.0,1.0,3456.0,4.66,0,2024-12-10,A
1,7891991297424,2022-12-01,2024-12-09,740,0.966,1.0,1.0,1.0,21922.0,29.62,1,2024-12-10,A
1,7891991297431,2022-12-01,2024-12-08,739,0.809,0.867,0.833,0.808,2882.0,3.9,2,2024-12-10,A
1,7891991297479,2022-12-02,2024-11-19,719,0.719,0.633,0.767,0.758,4955.0,6.89,21,2024-12-10,B
1,7891991297486,2022-12-02,2024-11-14,714,0.272,0.233,0.256,0.275,418.0,0.59,26,2024-12-10,C
1,7891991297547,2022-12-01,2024-12-08,739,0.326,0.367,0.356,0.342,1171.0,1.58,2,2024-12-10,C
1,7891991297554,2023-02-18,2023-03-02,13,0.154,0.154,0.154,0.154,3.0,0.23,649,2024-12-10,D
1,7891991297738,2022-12-01,2023-06-16,198,0.505,0.167,0.211,0.317,381.0,1.92,543,2024-12-10,D
1,7891991298247,2022-12-01,2024-12-09,740,0.572,0.933,0.611,0.667,2020.0,2.73,1,2024-12-10,B
1,7891991298254,2022-12-01,2024-08-20,629,0.734,0.467,0.222,0.367,3806.0,6.05,112,2024-12-10,D
1,7891991298407,2022-12-14,2024-12-09,727,0.697,0.967,0.978,0.983,11729.0,16.13,1,2024-12-10,B
1,7891991298414,2022-12-14,2024-09-19,646,0.037,0.1,0.033,0.025,41.0,0.06,82,2024-12-10,D
1,7891991298421,2022-12-01,2024-12-09,740,0.593,0.233,0.122,0.225,4448.0,6.01,1,2024-12-10,C
1,7891991298476,2022-12-02,2023-08-12,254,0.437,0.467,0.467,0.483,562.0,2.21,486,2024-12-10,D
1,7891991298483,2022-12-16,2023-08-06,234,0.051,0.033,0.067,0.067,17.0,0.07,492,2024-12-10,D
1,7891991298513,2022-12-01,2024-12-07,738,0.737,0.567,0.7,0.758,3016.0,4.09,3,2024-12-10,B
1,7891991298537,2022-12-01,2024-12-06,737,0.691,0.6,0.8,0.825,2405.0,3.26,4,2024-12-10,B
1,7891991298575,2022-12-16,2023-09-09,268,0.213,0.467,0.278,0.208,216.0,0.81,458,2024-12-10,D
1,7891991298582,2023-01-20,2023-02-03,15,0.133,0.133,0.133,0.133,7.0,0.47,676,2024-12-10,D
1,7891991298674,2022-12-01,2024-12-09,740,0.83,1.0,0.989,0.858,6440.0,8.7,1,2024-12-10,A
1,7891991299619,2022-12-01,2024-12-08,739,0.36,0.7,0.578,0.492,2786.0,3.77,2,2024-12-10,C
1,7891991299732,2022-12-20,2023-03-18,89,0.528,0.5,0.528,0.528,109.0,1.22,633,2024-12-10,D
1,7891991299749,2023-02-09,2023-08-05,178,0.354,0.567,0.3,0.325,165.0,0.93,493,2024-12-10,D
1,7891991299787,2022-12-03,2023-02-18,78,0.628,0.567,0.628,0.628,251.0,3.22,661,2024-12-10,D
1,7891991299824,2022-12-01,2022-12-22,22,0.682,0.682,0.682,0.682,68.0,3.09,719,2024-12-10,D
1,7891991299848,2022-12-01,2022-12-22,22,0.227,0.227,0.227,0.227,13.0,0.59,719,2024-12-10,D
1,7891991299855,2022-12-01,2023-01-02,33,0.818,0.8,0.818,0.818,252.0,7.64,708,2024-12-10,D
1,7891991299879,2022-12-01,2023-03-24,114,0.904,0.833,0.889,0.904,845.0,7.41,627,2024-12-10,D
1,7891991300810,2022-12-01,2024-12-09,740,0.915,1.0,0.967,0.967,4503.0,6.09,1,2024-12-10,A
1,7891991300957,2023-05-17,2023-09-05,112,0.107,0.233,0.078,0.107,36.0,0.32,462,2024-12-10,D
1,7891991300971,2023-04-26,2024-01-20,270,0.196,0.4,0.222,0.167,108.0,0.4,325,2024-12-10,D
1,7891991301619,2023-12-05,2023-12-08,4,1.0,1.0,1.0,1.0,30.0,7.5,368,2024-12-10,D
1,7891991301831,2022-12-02,2024-12-08,738,0.569,0.733,0.456,0.408,1887.0,2.56,2,2024-12-10,B
1,7891991301848,2022-12-09,2024-11-30,723,0.03,0.033,0.022,0.025,33.0,0.05,10,2024-12-10,C
1,7891991301855,2022-12-02,2024-12-08,738,0.409,0.467,0.222,0.217,918.0,1.24,2,2024-12-10,C
1,7891991301862,2022-12-24,2024-10-22,669,0.025,0.033,0.022,0.025,20.0,0.03,49,2024-12-10,D
1,7891991301893,2022-12-02,2024-12-08,738,0.551,0.533,0.378,0.35,1729.0,2.34,2,2024-12-10,B
1,7891991301909,2022-12-22,2024-11-15,695,0.046,0.067,0.022,0.025,37.0,0.05,25,2024-12-10,C
1,7891991301916,2022-12-03,2023-09-26,298,0.607,0.067,0.333,0.408,895.0,3.0,441,2024-12-10,D
1,7891991301923,2022-12-22,2023-07-21,212,0.127,0.1,0.078,0.117,35.0,0.17,508,2024-12-10,D
1,7891991302029,2022-12-01,2024-12-08,739,0.436,0.933,0.933,0.917,6349.0,8.59,2,2024-12-10,C
1,7891991302036,2023-01-20,2024-12-08,689,0.067,0.233,0.189,0.167,138.0,0.2,2,2024-12-10,C
1,7891991302777,2022-12-01,2023-03-07,97,0.082,0.033,0.078,0.082,21.0,0.22,644,2024-12-10,D
1,7891991303200,2022-12-10,2023-08-06,240,0.829,0.567,0.789,0.8,2410.0,10.04,492,2024-12-10,D
1,7891991303217,2022-12-16,2023-07-23,220,0.386,0.367,0.356,0.375,221.0,1.0,506,2024-12-10,D
1,7891991303347,2023-01-21,2024-04-20,456,0.471,0.3,0.222,0.3,2091.0,4.59,234,2024-12-10,D
1,7891991303354,2023-05-20,2024-02-04,261,0.05,0.1,0.056,0.05,19.0,0.07,310,2024-12-10,D
1,7891991303880,2022-12-01,2024-01-31,427,0.71,0.767,0.9,0.925,5054.0,11.84,314,2024-12-10,D
1,7891991303897,2022-12-08,2023-03-10,93,0.473,0.633,0.478,0.473,179.0,1.92,641,2024-12-10,D
1,7891991303941,2024-10-16,2024-11-09,25,0.96,0.96,0.96,0.96,933.0,37.32,31,2024-12-10,D
1,7891991303958,2024-10-17,2024-11-09,24,0.917,0.917,0.917,0.917,2682.0,111.75,31,2024-12-10,D
1,7891991304184,2024-05-23,2024-12-07,199,0.698,0.6,0.644,0.65,953.0,4.79,3,2024-12-10,B
1,7891991304214,2023-02-05,2023-04-21,76,0.316,0.4,0.316,0.316,143.0,1.88,599,2024-12-10,D
1,7891991304740,2023-06-30,2024-07-12,379,0.794,0.867,0.844,0.867,1913.0,5.05,151,2024-12-10,D
1,7891991304870,2023-11-10,2024-12-09,396,0.821,0.867,0.889,0.883,5559.0,14.04,1,2024-12-10,A
1,7891991304986,2023-11-09,2024-12-08,396,0.568,0.667,0.6,0.6,7097.0,17.92,2,2024-12-10,B
1,7891991305150,2023-06-21,2024-06-28,374,0.717,0.533,0.544,0.6,3017.0,8.07,165,2024-12-10,D
1,7891991305167,2023-06-23,2024-04-20,303,0.234,0.1,0.067,0.058,122.0,0.4,234,2024-12-10,D
1,7891991305396,2023-08-24,2024-08-01,344,0.831,0.667,0.856,0.875,5345.0,15.54,131,2024-12-10,D
1,7891991305440,2024-10-13,2024-12-09,58,0.534,0.9,0.534,0.534,525.0,9.05,1,2024-12-10,C
1,7891991305501,2023-08-12,2023-11-05,86,0.07,0.067,0.07,0.07,6.0,0.07,401,2024-12-10,D
1,7891991305518,2023-06-21,2024-07-07,383,0.681,0.5,0.644,0.558,3070.0,8.02,156,2024-12-10,D
1,7891991305525,2023-06-23,2024-07-03,377,0.207,0.067,0.1,0.1,137.0,0.36,160,2024-12-10,D
1,7891991306324,2024-06-07,2024-12-07,184,0.299,0.4,0.322,0.325,166.0,0.9,3,2024-12-10,C
1,7891991306331,2024-06-02,2024-12-07,189,0.111,0.167,0.144,0.125,29.0,0.15,3,2024-12-10,C
1,7891991306485,2024-10-13,2024-11-20,39,0.333,0.367,0.333,0.333,66.0,1.69,20,2024-12-10,C
1,7891991306492,2024-10-10,2024-11-10,32,0.25,0.233,0.25,0.25,8.0,0.25,30,2024-12-10,D
1,7892840800000,2022-12-01,2024-12-10,741,0.966,1.0,1.0,1.0,13214.0,17.83,0,2024-12-10,A
1,7892840800079,2022-12-01,2024-12-09,740,0.932,1.0,0.967,0.975,6534.0,8.83,1,2024-12-10,A
1,7892840800239,2022-12-14,2024-12-08,726,0.408,0.833,0.744,0.725,1207.0,1.66,2,2024-12-10,C
1,7892840800406,2022-12-01,2024-09-01,641,0.633,0.2,0.078,0.1,2244.0,3.5,100,2024-12-10,D
1,7892840800567,2022-12-01,2024-12-10,741,0.864,1.0,1.0,1.0,24534.0,33.11,0,2024-12-10,A
1,7892840800604,2022-12-01,2024-05-04,521,0.827,1.0,0.567,0.533,4324.0,8.3,220,2024-12-10,D
1,7892840800628,2024-05-10,2024-12-04,209,0.167,0.167,0.144,0.175,50.0,0.24,6,2024-12-10,C
1,7892840802714,2022-12-01,2024-12-09,740,0.736,0.7,0.778,0.833,5607.0,7.58,1,2024-12-10,B
1,7892840802745,2022-12-01,2024-12-10,741,0.895,1.0,1.0,1.0,4464.0,6.02,0,2024-12-10,A
1,7892840802790,2024-05-19,2024-12-03,199,0.101,0.167,0.111,0.125,20.0,0.1,7,2024-12-10,C
1,7892840812386,2022-12-08,2024-12-02,726,0.719,1.0,0.889,0.908,3174.0,4.37,8,2024-12-10,B
1,7892840812416,2022-12-01,2024-12-09,740,0.859,1.0,0.989,0.983,4716.0,6.37,1,2024-12-10,A
1,7892840812423,2022-12-01,2024-12-09,740,0.961,0.967,0.878,0.908,11304.0,15.28,1,2024-12-10,A
1,7892840812737,2022-12-01,2024-09-13,653,0.787,0.967,0.633,0.625,5061.0,7.75,88,2024-12-10,D
1,7892840812751,2022-12-01,2024-11-28,729,0.632,0.933,0.933,0.925,1571.0,2.16,12,2024-12-10,B
1,7892840812850,2022-12-01,2024-12-02,733,0.958,0.9,0.933,0.95,19817.0,27.04,8,2024-12-10,A
1,7892840812874,2022-12-01,2024-12-09,740,0.841,1.0,1.0,1.0,8195.0,11.07,1,2024-12-10,A
1,7892840813031,2022-12-01,2024-12-08,739,0.398,0.267,0.422,0.425,990.0,1.34,2,2024-12-10,C
1,7892840813130,2022-12-01,2024-06-16,564,0.743,0.833,0.633,0.683,2398.0,4.25,177,2024-12-10,D
1,7892840813444,2022-12-01,2024-12-09,740,0.942,1.0,1.0,1.0,15719.0,21.24,1,2024-12-10,A
1,7892840813505,2022-12-01,2024-12-04,735,0.887,0.967,0.989,0.992,15065.0,20.5,6,2024-12-10,A
1,7892840813512,2024-04-20,2024-08-09,112,0.062,0.067,0.033,0.062,8.0,0.07,123,2024-12-10,D
1,7892840815370,2022-12-21,2024-10-03,653,0.516,0.9,0.344,0.258,5656.0,8.66,68,2024-12-10,D
1,7892840819323,2022-12-01,2024-12-10,741,0.822,0.5,0.833,0.875,21478.0,28.99,0,2024-12-10,B
1,7892840820664,2023-01-22,2024-12-09,688,0.863,1.0,0.922,0.942,5146.0,7.48,1,2024-12-10,A
1,7892840820862,2024-07-01,2024-07-02,2,1.0,1.0,1.0,1.0,2.0,1.0,161,2024-12-10,D
1,7892840821999,2024-08-13,2024-10-03,52,0.423,0.233,0.423,0.423,419.0,8.06,68,2024-12-10,D
1,7894900010015,2022-12-01,2024-12-09,740,0.993,1.0,1.0,1.0,36240.0,48.97,1,2024-12-10,A
1,7894900010077,2022-12-01,2023-02-11,73,0.493,0.533,0.493,0.493,72.0,0.99,668,2024-12-10,D
1,7894900010398,2022-12-01,2024-12-10,741,0.993,1.0,1.0,1.0,41626.0,56.18,0,2024-12-10,A
1,7894900011005,2022-12-01,2023-11-07,342,0.281,0.033,0.011,0.008,757.0,2.21,399,2024-12-10,D
1,7894900011326,2022-12-01,2024-12-07,738,0.68,0.8,0.678,0.567,1609.0,2.18,3,2024-12-10,B
1,7894900011609,2022-12-01,2024-12-10,741,0.933,1.0,0.956,0.933,29760.0,40.16,0,2024-12-10,A
1,7894900012217,2024-11-06,2024-12-09,34,1.0,1.0,1.0,1.0,190.0,5.59,1,2024-12-10,C
1,7894900012323,2022-12-01,2024-11-06,707,0.754,0.333,0.444,0.525,2582.0,3.65,34,2024-12-10,D
1,7894900014211,2022-12-03,2024-12-02,731,0.074,0.067,0.033,0.025,109.0,0.15,8,2024-12-10,C
1,7894900015119,2022-12-09,2024-12-02,725,0.654,0.333,0.167,0.375,6000.0,8.28,8,2024-12-10,C
1,7894900019841,2024-07-24,2024-07-27,4,0.75,0.75,0.75,0.75,6.0,1.5,136,2024-12-10,D
1,7894900025019,2022-12-02,2024-12-09,739,0.965,1.0,1.0,1.0,8573.0,11.6,1,2024-12-10,A
1,7894900025026,2024-07-06,2024-07-06,1,1.0,1.0,1.0,1.0,1.0,1.0,157,2024-12-10,D
1,7894900027013,2022-12-01,2024-12-10,741,0.995,1.0,1.0,1.0,108053.0,145.82,0,2024-12-10,A
1,7894900027020,2022-12-01,2024-12-10,741,0.988,1.0,0.944,0.958,34159.0,46.1,0,2024-12-10,A
1,7894900027068,2024-05-30,2024-05-30,1,1.0,1.0,1.0,1.0,1.0,1.0,194,2024-12-10,D
1,7894900027082,2022-12-01,2024-12-10,741,0.969,1.0,0.922,0.917,90418.0,122.02,0,2024-12-10,A
1,7894900027099,2024-11-07,2024-12-07,31,0.323,0.3,0.323,0.323,83.0,2.68,3,2024-12-10,C
1,7894900027365,2023-08-03,2024-12-08,494,0.646,0.967,0.544,0.408,4330.0,8.77,2,2024-12-10,B
1,7894900027372,2023-08-19,2024-12-10,480,0.602,1.0,0.844,0.792,2367.0,4.93,0,2024-12-10,B
1,7894900029017,2023-02-17,2023-06-26,130,0.9,0.667,0.889,0.892,1742.0,13.4,533,2024-12-10,D
1,7894900029208,2023-07-13,2023-11-04,115,1.0,1.0,1.0,1.0,1724.0,14.99,402,2024-12-10,D
1,7894900029406,2024-03-29,2024-05-26,59,0.966,0.933,0.966,0.966,792.0,13.42,198,2024-12-10,D
1,7894900030013,2022-12-20,2024-12-09,721,0.963,1.0,0.967,0.975,5776.0,8.01,1,2024-12-10,A
1,7894900030228,2023-02-20,2024-10-05,594,0.084,0.1,0.122,0.1,79.0,0.13,66,2024-12-10,D
1,7894900030396,2022-12-01,2024-09-18,658,0.731,0.5,0.589,0.542,3966.0,6.03,83,2024-12-10,D
1,7894900031515,2023-08-07,2024-12-08,490,0.169,0.267,0.189,0.15,138.0,0.28,2,2024-12-10,C
1,7894900031591,2022-12-01,2023-11-10,345,0.855,0.767,0.856,0.642,2699.0,7.82,396,2024-12-10,D
1,7894900031607,2022-12-01,2024-11-23,724,0.887,1.0,0.944,0.917,3354.0,4.63,17,2024-12-10,A
1,7894900031751,2022-12-01,2024-12-10,741,0.466,0.733,0.622,0.6,713.0,0.96,0,2024-12-10,C
1,7894900032215,2022-12-01,2024-12-07,738,0.37,0.567,0.589,0.558,383.0,0.52,3,2024-12-10,C
1,7894900034219,2022-12-01,2024-12-06,737,0.731,0.867,0.611,0.642,4455.0,6.04,4,2024-12-10,B
1,7894900035117,2022-12-01,2023-05-10,161,0.292,0.233,0.311,0.3,99.0,0.61,580,2024-12-10,D
1,7894900038392,2022-12-01,2024-11-29,730,0.982,1.0,0.967,0.975,15845.0,21.71,11,2024-12-10,A
1,7894900050011,2022-12-01,2024-12-10,741,0.899,0.933,0.944,0.958,4677.0,6.31,0,2024-12-10,A
1,7894900051513,2022-12-01,2024-12-09,740,0.849,0.933,0.911,0.908,6311.0,8.53,1,2024-12-10,A
1,7894900052213,2024-04-06,2024-12-08,247,0.117,0.133,0.156,0.125,33.0,0.13,2,2024-12-10,C
1,7894900053630,2022-12-01,2024-12-08,739,0.643,0.4,0.578,0.675,1141.0,1.54,2,2024-12-10,C
1,7894900054217,2022-12-01,2024-01-04,400,0.735,0.867,0.489,0.592,1604.0,4.01,341,2024-12-10,D
1,7894900060010,2022-12-01,2024-12-09,740,0.945,0.933,0.978,0.958,6603.0,8.92,1,2024-12-10,A
1,7894900060041,2023-02-11,2024-12-08,667,0.171,0.233,0.289,0.333,183.0,0.27,2,2024-12-10,C
1,7894900060225,2023-07-02,2023-07-02,1,1.0,1.0,1.0,1.0,1.0,1.0,527,2024-12-10,D
1,7894900061512,2022-12-01,2024-12-09,740,0.874,0.033,0.367,0.525,9160.0,12.38,1,2024-12-10,C
